Reef_Name,Year,Sector,Country,Season,Group.Code,Trip.code,Benthic_Category,Genus,TotalCorals,Total_diseased_Lamb_et_al,Total_compromised_or_bleached_Lamb_et_al,TotalHealthy,White_syndrome_Lamb_et_al,Black_band_disease_Lamb_et_al,Brown_band_Lamb_et_al,Skeletal_eroding_band_Lamb_et_al,Growth_anomalies_Lamb_et_al,Atramentous_necrosis_Lamb_et_al,Region,Lat,Long,Impact,Growth,Family,Impact_binary
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,Porites_Branching,Porites,259,0,1,258,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Branching,Poritidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,Porites_Branching,Porites,11,0,0,11,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Branching,Poritidae,0
C1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,45,0,1,44,0,0,0,0,0,0,GBR,-18.6786,146.5518,GREEN,Branching,Poritidae,0
C2,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,349,0,11,338,0,0,0,0,0,0,GBR,-18.6712,146.5496,GREEN,Branching,Poritidae,0
C3,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,2503,13,163,2327,0,0,0,13,0,0,GBR,-18.6749,146.54399999999998,GREEN,Branching,Poritidae,0
C4,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,203,4,31,168,3,0,0,1,0,0,GBR,-18.6536,146.5415,BLUE,Branching,Poritidae,1
C6,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,9,0,7,2,0,0,0,0,0,0,GBR,-18.6858,146.5607,BLUE,Branching,Poritidae,1
OE5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,2,0,0,2,0,0,0,0,0,0,GBR,-18.5917,146.5003,GREEN,Branching,Poritidae,0
OE6,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,0,0,0,0,0,0,0,0,0,0,GBR,-18.5841,146.4915,GREEN,Branching,Poritidae,0
OS1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,5,0,1,4,0,0,0,0,0,0,GBR,-18.6026,146.4853,GREEN,Branching,Poritidae,0
OS2,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,4,0,0,4,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Branching,Poritidae,0
OS3,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,47,0,13,34,0,0,0,0,0,0,GBR,-18.5754,146.4751,GREEN,Branching,Poritidae,0
OS4,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,10,0,0,10,0,0,0,0,0,0,GBR,-18.5725,146.4765,GREEN,Branching,Poritidae,0
OS5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,38,1,5,32,1,0,0,0,0,0,GBR,-18.5682,146.4754,GREEN,Branching,Poritidae,0
PE1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,2,0,2,0,0,0,0,0,0,0,GBR,-18.5925,146.4897,BLUE,Branching,Poritidae,1
PE3,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,1,0,1,0,0,0,0,0,0,0,GBR,-18.5547,146.5022,BLUE,Branching,Poritidae,1
PE4,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,3,1,-1,2,0,0,0,1,0,0,GBR,-18.5505,146.5021,BLUE,Branching,Poritidae,1
PE5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,1,0,1,0,0,0,0,0,0,0,GBR,-18.5401,146.5011,BLUE,Branching,Poritidae,1
PS1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,31,0,3,28,0,0,0,0,0,0,GBR,-18.5573,146.4867,BLUE,Branching,Poritidae,1
PS2,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,616,15,98,503,2,2,0,11,0,0,GBR,-18.5528,146.4857,BLUE,Branching,Poritidae,1
PS5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,319,14,31,273,5,4,0,5,0,0,GBR,-18.5379,146.4859,BLUE,Branching,Poritidae,1
PS6,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Branching,Porites,25,1,1,23,0,0,0,1,0,0,GBR,-18.5366,146.487,BLUE,Branching,Poritidae,1
14 Veranus,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,54,1,7,46,1,0,0,0,0,0,Western Australia,-20.6285,115.5834,Low,Branching,Poritidae,0
19 Wannich,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,116,1,0,115,1,0,0,0,0,0,Western Australia,-20.5097,115.4779,Low,Branching,Poritidae,0
20 Dugong,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,77,17,5,55,2,14,0,1,0,0,Western Australia,-20.9019,115.4623,Moderate,Branching,Poritidae,1
23 Batman,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,571,6,79,486,3,0,0,3,0,0,Western Australia,-20.9598,115.4657,Low,Branching,Poritidae,0
26 Southern Barrow Shoals (SBS),2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,2,0,1,1,0,0,0,0,0,0,Western Australia,-21.0773,115.5141,Low,Branching,Poritidae,0
28 East Dugong,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,1,0,0,1,0,0,0,0,0,0,Western Australia,-20.9077,115.4627,Moderate,Branching,Poritidae,1
32 LNG3,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,11,1,4,6,1,0,0,0,0,0,Western Australia,-20.8603,115.4916,High,Branching,Poritidae,1
6 Balfort Point,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,18,7,1,10,7,0,0,0,0,0,Western Australia,-20.4051,115.5819,Low,Branching,Poritidae,0
8 Stephenson's Point,2011,WA,Australia,SUMMER,HC,CG,Porites_Branching,Porites,298,1,0,297,1,0,0,0,0,0,Western Australia,-20.4659,115.5473,Low,Branching,Poritidae,0
B2,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,0,0,0,0,0,0,0,0,0,0,GBR,-20.1818,149.0363,GREEN,Branching,Poritidae,0
B3,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,7,0,0,7,0,0,0,0,0,0,GBR,-20.1789,149.0409,GREEN,Branching,Poritidae,0
B6,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,77,0,7,70,0,0,0,0,0,0,GBR,-20.1558,149.0264,GREEN,Branching,Poritidae,0
BL2,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,3,0,2,1,0,0,0,0,0,0,GBR,-20.0782,148.8903,GREEN,Branching,Poritidae,0
D1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,1,0,0,1,0,0,0,0,0,0,GBR,-20.1554,149.0715,YELLOW,Branching,Poritidae,1
DU1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,41,0,0,41,0,0,0,0,0,0,GBR,-20.1723,149.0074,GREEN,Branching,Poritidae,0
E1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,7,0,0,7,0,0,0,0,0,0,GBR,-20.2315,149.0425,GREEN,Branching,Poritidae,0
HB1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,24,1,4,19,0,0,0,1,0,0,GBR,-20.1439,148.9461,BLUE,Branching,Poritidae,1
HB3,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,109,0,9,100,0,0,0,0,0,0,GBR,-20.0918,148.9516,BLUE,Branching,Poritidae,1
HB4,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,2,0,2,0,0,0,0,0,0,0,GBR,-20.0871,148.9525,BLUE,Branching,Poritidae,1
HB5,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,388,3,71,314,0,0,1,2,0,0,GBR,-20.0702,148.9613,BLUE,Branching,Poritidae,1
HB7,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,3502,70,370,3031,22,25,8,15,0,0,GBR,-20.0922,148.9553,BLUE,Branching,Poritidae,1
HE1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,13,1,1,11,0,0,0,1,0,0,GBR,-20.058,148.9005,YELLOW,Branching,Poritidae,1
HE3,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,20,0,3,17,0,0,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Branching,Poritidae,1
HG1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,744,0,68,676,0,0,0,0,0,0,GBR,-20.0604,148.9569,GREEN,Branching,Poritidae,0
HG3,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,76,1,5,70,0,0,0,1,0,0,GBR,-20.0639,148.9455,GREEN,Branching,Poritidae,0
HG4,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,1444,10,165,1269,2,1,0,7,0,0,GBR,-20.0664,148.9399,GREEN,Branching,Poritidae,0
HG5,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,71,0,0,71,0,0,0,0,0,0,GBR,-20.0688,148.9358,GREEN,Branching,Poritidae,0
HG7,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,120,0,2,118,0,0,0,0,0,0,GBR,-20.0608,148.9617,GREEN,Branching,Poritidae,0
HW1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,1197,3,107,1087,1,1,0,1,0,0,GBR,-20.0404,148.881,GREEN,Branching,Poritidae,0
HW2,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,802,2,135,665,0,0,0,2,0,0,GBR,-20.0466,148.8807,GREEN,Branching,Poritidae,0
HW3,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,70,0,11,59,0,0,0,0,0,0,GBR,-20.0507,148.8785,GREEN,Branching,Poritidae,0
HY1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,26,0,6,20,0,0,0,0,0,0,GBR,-20.0642,148.9152,YELLOW,Branching,Poritidae,1
HY3,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,107,2,8,97,0,0,0,2,0,0,GBR,-20.0754,148.9014,YELLOW,Branching,Poritidae,1
L1,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,698,6,302,390,0,0,0,6,0,0,GBR,-20.0778,148.8742,GREEN,Branching,Poritidae,0
W2,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,244,0,12,232,0,0,0,0,0,0,GBR,-20.1748,148.9759,BLUE,Branching,Poritidae,1
W3,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,28,0,1,27,0,0,0,0,0,0,GBR,-20.1892,148.984,BLUE,Branching,Poritidae,1
W5,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,525,5,87,433,1,0,0,4,0,0,GBR,-20.2179,148.9948,BLUE,Branching,Poritidae,1
W8,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,312,2,65,245,0,0,0,2,0,0,GBR,-20.185,148.982,BLUE,Branching,Poritidae,1
W9,2012,WH,Australia,SUMMER,HC,CN,Porites_Branching,Porites,82,0,31,51,0,0,0,0,0,0,GBR,-20.1817,148.9781,BLUE,Branching,Poritidae,1
Bait Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Porites_Branching,Porites,1438,0,5,1433,0,0,0,0,0,0,GBR,-19.8111,149.0637,Control,Branching,Poritidae,0
Bait Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Porites_Branching,Porites,436,0,4,432,0,0,0,0,0,0,GBR,-19.8111,149.0637,Control,Branching,Poritidae,0
Hardy Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Porites_Branching,Porites,85,0,1,84,0,0,0,0,0,0,GBR,-19.7425,149.1826,Pontoon,Branching,Poritidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Porites_Branching,Porites,957,0,0,957,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Branching,Poritidae,1
Knuckle Reef,2009,WHITSUNDAYS,Australia,WINTER,HC,BO,Porites_Branching,Porites,139,0,0,139,0,0,0,0,0,0,GBR,-19.5536,149.2704,Pontoon,Branching,Poritidae,1
Flynn Reef,2009,CAIRNS,Australia,WINTER,HC,BN,Porites_Massive,Porites,98,0,8,90,0,0,0,0,0,0,GBR,-16.7879,146.2679,Control,Massive,Poritidae,0
Flynn Reef,2009,CAIRNS,Australia,WINTER,HC,BN,Porites_Massive,Porites,35,0,2,33,0,0,0,0,0,0,GBR,-16.7879,146.2679,Control,Massive,Poritidae,0
Milln Reef,2009,CAIRNS,Australia,WINTER,HC,BN,Porites_Massive,Porites,84,0,13,71,0,0,0,0,0,0,GBR,-16.7298,146.2677,Control,Massive,Poritidae,0
Moore Reef Sunlovers,2009,CAIRNS,Australia,WINTER,HC,BN,Porites_Massive,Porites,196,0,16,180,0,0,0,0,0,0,GBR,-16.8883,146.1922,Pontoon,Massive,Poritidae,1
Norman Reef,2009,CAIRNS,Australia,WINTER,HC,BN,Porites_Massive,Porites,26,0,2,24,0,0,0,0,0,0,GBR,-16.4254,145.9914,Pontoon,Massive,Poritidae,1
GK1,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,1,0,0,1,0,0,0,0,0,0,GBR,-23.1489,150.9745,BLUE,Massive,Poritidae,1
GK2,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,4,0,0,4,0,0,0,0,0,0,GBR,-23.1535,150.9766,BLUE,Massive,Poritidae,1
GK3,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,1,0,0,1,0,0,0,0,0,0,GBR,-23.1766,150.9894,BLUE,Massive,Poritidae,1
GK4,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,24,0,9,15,0,0,0,0,0,0,GBR,-23.1817,150.9915,BLUE,Massive,Poritidae,1
GK5,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,3,0,3,0,0,0,0,0,0,0,GBR,-23.19,150.9829,GREEN,Massive,Poritidae,0
GK8,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,2,0,0,2,0,0,0,0,0,0,GBR,-23.176,150.9832,BLUE,Massive,Poritidae,1
GK9,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,1,0,1,0,0,0,0,0,0,0,GBR,-23.1959,150.9367,GREEN,Massive,Poritidae,0
H1,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,4,0,1,3,0,0,0,0,0,0,GBR,-23.1973,150.9731,GREEN,Massive,Poritidae,0
H2,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,1,0,0,1,0,0,0,0,0,0,GBR,-23.2007,150.9732,GREEN,Massive,Poritidae,0
H3,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,4,1,3,0,1,0,0,0,0,0,GBR,-23.201,150.9658,BLUE,Massive,Poritidae,1
M2,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,4,0,0,4,0,0,0,0,0,0,GBR,-23.1695,150.9172,GREEN,Massive,Poritidae,0
M3,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,1,0,0,1,0,0,0,0,0,0,GBR,-23.1551,150.9213,GREEN,Massive,Poritidae,0
MI2,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,3,0,0,3,0,0,0,0,0,0,GBR,-23.1551,150.9075,BLUE,Massive,Poritidae,1
NK1,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,9,0,3,6,0,0,0,0,0,0,GBR,-23.0799,150.8837,GREEN,Massive,Poritidae,0
NK3,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,5,0,1,4,0,0,0,0,0,0,GBR,-23.087,150.8922,BLUE,Massive,Poritidae,1
NK5,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,9,0,3,6,0,0,0,0,0,0,GBR,-23.082175,150.9116083,GREEN,Massive,Poritidae,0
NK8,2013,KEPPELS,Australia,FALL,HC,CR,Porites_Massive,Porites,4,0,0,4,0,0,0,0,0,0,GBR,-23.05151667,150.8864111,BLUE,Massive,Poritidae,1
Agincourt 1,2009,P DOUGLAS,Australia,WINTER,HC,BP,Porites_Massive,Porites,48,0,4,44,0,0,0,0,0,0,GBR,-16.0567,145.8667,Control,Massive,Poritidae,0
Agincourt 4,2009,P DOUGLAS,Australia,WINTER,HC,BP,Porites_Massive,Porites,215,1,9,205,0,0,0,0,1,0,GBR,-15.9701,145.8201,Control,Massive,Poritidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,Porites_Massive,Porites,52,0,2,50,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Massive,Poritidae,0
Rudder Reef,2009,P DOUGLAS,Australia,WINTER,HC,BP,Porites_Massive,Porites,17,0,2,15,0,0,0,0,0,0,GBR,-16.198725,145.68145280000002,Control,Massive,Poritidae,0
C1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,58,2,26,30,2,0,0,0,0,0,GBR,-18.6786,146.5518,GREEN,Massive,Poritidae,0
C2,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,48,2,20,26,2,0,0,0,0,0,GBR,-18.6712,146.5496,GREEN,Massive,Poritidae,0
C3,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,58,0,13,45,0,0,0,0,0,0,GBR,-18.6749,146.54399999999998,GREEN,Massive,Poritidae,0
C4,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,39,5,23,11,5,0,0,0,0,0,GBR,-18.6536,146.5415,BLUE,Massive,Poritidae,1
C6,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,13,0,4,9,0,0,0,0,0,0,GBR,-18.6858,146.5607,BLUE,Massive,Poritidae,1
OE4,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,4,0,1,3,0,0,0,0,0,0,GBR,-18.6028,146.5016,GREEN,Massive,Poritidae,0
OE5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,5,0,1,4,0,0,0,0,0,0,GBR,-18.5917,146.5003,GREEN,Massive,Poritidae,0
OS1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,144,7,71,66,7,0,0,0,0,0,GBR,-18.6026,146.4853,GREEN,Massive,Poritidae,0
OS2,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,57,0,21,36,0,0,0,0,0,0,GBR,-18.5906,146.4835,GREEN,Massive,Poritidae,0
OS3,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,104,4,51,49,4,0,0,0,0,0,GBR,-18.5754,146.4751,GREEN,Massive,Poritidae,0
OS4,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,9,0,7,2,0,0,0,0,0,0,GBR,-18.5725,146.4765,GREEN,Massive,Poritidae,0
OS5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,73,0,37,36,0,0,0,0,0,0,GBR,-18.5682,146.4754,GREEN,Massive,Poritidae,0
OS6,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,32,0,14,18,0,0,0,0,0,0,GBR,-18.5592,146.4913,GREEN,Massive,Poritidae,0
PE1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,16,2,8,6,1,0,0,0,1,0,GBR,-18.5925,146.4897,BLUE,Massive,Poritidae,1
PE2,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,10,2,5,3,0,0,2,0,0,0,GBR,-18.5547,146.5009,BLUE,Massive,Poritidae,1
PE3,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,30,13,14,3,10,1,0,2,0,0,GBR,-18.5547,146.5022,BLUE,Massive,Poritidae,1
PE4,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,2,0,1,1,0,0,0,0,0,0,GBR,-18.5505,146.5021,BLUE,Massive,Poritidae,1
PE5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,21,1,12,8,0,0,0,1,0,0,GBR,-18.5401,146.5011,BLUE,Massive,Poritidae,1
PE6,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,8,0,2,6,0,0,0,0,0,0,GBR,-18.5381,146.4924,BLUE,Massive,Poritidae,1
PS1,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,2,0,2,0,0,0,0,0,0,0,GBR,-18.5573,146.4867,BLUE,Massive,Poritidae,1
PS2,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,46,16,11,19,14,2,0,0,0,0,GBR,-18.5528,146.4857,BLUE,Massive,Poritidae,1
PS5,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,53,15,20,18,8,2,0,5,0,0,GBR,-18.5379,146.4859,BLUE,Massive,Poritidae,1
PS6,2012,PALMS,Australia,SUMMER,HC,CH,Porites_Massive,Porites,77,14,46,17,14,0,0,0,0,0,GBR,-18.5366,146.487,BLUE,Massive,Poritidae,1
14 Veranus,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,50,3,11,36,3,0,0,0,0,0,Western Australia,-20.6285,115.5834,Low,Massive,Poritidae,0
20 Dugong,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,99,1,7,91,1,0,0,0,0,0,Western Australia,-20.9019,115.4623,Moderate,Massive,Poritidae,1
23 Batman,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,67,4,19,44,3,0,0,0,0,0,Western Australia,-20.9598,115.4657,Low,Massive,Poritidae,0
26 Southern Barrow Shoals (SBS),2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,12,0,3,9,0,0,0,0,0,0,Western Australia,-21.0773,115.5141,Low,Massive,Poritidae,0
28 East Dugong,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,3,0,0,3,0,0,0,0,0,0,Western Australia,-20.9077,115.4627,Moderate,Massive,Poritidae,1
32 LNG3,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,80,18,25,37,15,0,0,1,2,0,Western Australia,-20.8603,115.4916,High,Massive,Poritidae,1
33 LNG2,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,140,7,96,37,6,0,0,0,0,0,Western Australia,-20.8351,115.5045,High,Massive,Poritidae,1
6 Balfort Point,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,15,2,1,12,0,0,0,0,0,0,Western Australia,-20.4051,115.5819,Low,Massive,Poritidae,0
8 Stephenson's Point,2011,WA,Australia,SUMMER,HC,CG,Porites_Massive,Porites,57,13,16,28,13,0,0,0,0,0,Western Australia,-20.4659,115.5473,Low,Massive,Poritidae,0
B1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,4,0,2,2,0,0,0,0,0,0,GBR,-20.1616,149.0205,GREEN,Massive,Poritidae,0
B2,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,3,0,1,2,0,0,0,0,0,0,GBR,-20.1818,149.0363,GREEN,Massive,Poritidae,0
B3,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,1,0,0,1,0,0,0,0,0,0,GBR,-20.1789,149.0409,GREEN,Massive,Poritidae,0
B4,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,11,0,1,10,0,0,0,0,0,0,GBR,-20.160999999999998,149.0396,GREEN,Massive,Poritidae,0
B5,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,6,0,0,6,0,0,0,0,0,0,GBR,-20.1548,149.0349,GREEN,Massive,Poritidae,0
B6,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,36,0,4,32,0,0,0,0,0,0,GBR,-20.1558,149.0264,GREEN,Massive,Poritidae,0
BL1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,112,4,28,80,3,0,0,1,0,0,GBR,-20.0781,148.8945,GREEN,Massive,Poritidae,0
BL2,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,64,4,20,40,3,0,0,1,0,0,GBR,-20.0782,148.8903,GREEN,Massive,Poritidae,0
D1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,4,0,1,3,0,0,0,0,0,0,GBR,-20.1554,149.0715,YELLOW,Massive,Poritidae,1
DU1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,20,0,3,17,0,0,0,0,0,0,GBR,-20.1723,149.0074,GREEN,Massive,Poritidae,0
DU2,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,9,0,0,9,0,0,0,0,0,0,GBR,-20.1752,149.0096,GREEN,Massive,Poritidae,0
E1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,4,0,2,2,0,0,0,0,0,0,GBR,-20.2315,149.0425,GREEN,Massive,Poritidae,0
HB1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,32,3,8,21,2,0,0,1,0,0,GBR,-20.1439,148.9461,BLUE,Massive,Poritidae,1
HB2,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,19,0,5,14,0,0,0,0,0,0,GBR,-20.1305,148.9461,BLUE,Massive,Poritidae,1
HB3,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,29,3,7,19,3,0,0,0,0,0,GBR,-20.0918,148.9516,BLUE,Massive,Poritidae,1
HB4,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,16,1,3,12,1,0,0,0,0,0,GBR,-20.0871,148.9525,BLUE,Massive,Poritidae,1
HB5,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,2,0,0,2,0,0,0,0,0,0,GBR,-20.0702,148.9613,BLUE,Massive,Poritidae,1
HB7,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,7,1,2,4,1,0,0,0,0,0,GBR,-20.0922,148.9553,BLUE,Massive,Poritidae,1
HE1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,6,0,0,6,0,0,0,0,0,0,GBR,-20.058,148.9005,YELLOW,Massive,Poritidae,1
HE2,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,3,0,2,1,0,0,0,0,0,0,GBR,-20.0536,148.899,YELLOW,Massive,Poritidae,1
HE3,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,6,0,3,3,0,0,0,0,0,0,GBR,-20.0413,148.8894,YELLOW,Massive,Poritidae,1
HG1,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,102,3,39,60,3,0,0,0,0,0,GBR,-20.0604,148.9569,GREEN,Massive,Poritidae,0
HG2,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,60,3,23,34,3,0,0,0,0,0,GBR,-20.0625,148.9528,GREEN,Massive,Poritidae,0
HG3,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,20,0,3,17,0,0,0,0,0,0,GBR,-20.0639,148.9455,GREEN,Massive,Poritidae,0
HG4,2012,WH,Australia,SUMMER,HC,CN,Porites_Massive,Porites,50,2,12,36,2,0,0,0,0,0,GBR,-20.0664,148.9399,GREEN,Massive,Poritidae,0
